route_id,service_id,trip_id,trip_headsign,block_id,shape_id
54-89,20141S-vs20141S-Weekday-23,2714239-20141S-vs20141S-Weekday-23,"54 - Capitola/Aptos/La Selva Beach",473107,540008
55-89,20141S-vs20141S-Weekday-23,2714240-20141S-vs20141S-Weekday-23,"55 - Rio Del Mar",473223,550006
68-89,20141S-vs20141S-Weekday-23,2714241-20141S-vs20141S-Weekday-23,"68 - Broadway - Portola - Capitola Mall",473155,680009
66-89,20141S-vs20141S-Weekday-23,2714243-20141S-vs20141S-Weekday-23,"66 - Live Oak via 17th - Capitola Mall",473107,660009
66-89,20141S-vs20141S-Weekday-23,2714244-20141S-vs20141S-Weekday-23,"66 - Live Oak via 17th-Santa Cruz Metro",473107,660007
68-89,20141S-vs20141S-Weekday-23,2714245-20141S-vs20141S-Weekday-23,"68 - Broadway - Portola - Capitola Mall",473107,680009
55-89,20141S-vs20141S-Weekday-23,2714246-20141S-vs20141S-Weekday-23,"55 - Rio Del Mar",473107,550006
68-89,20141S-vs20141S-Weekday-23,2714247-20141S-vs20141S-Weekday-23,"68 - Broadway - Portola - SC Metro",473223,680010
66-89,20141S-vs20141S-Weekday-23,2714248-20141S-vs20141S-Weekday-23,"66 - Live Oak via 17th-Santa Cruz Metro",473101,660007
55-89,20141S-vs20141S-Weekday-23,2714250-20141S-vs20141S-Weekday-23,"55 - Rio Del Mar",473107,550006
68-89,20141S-vs20141S-Weekday-23,2714251-20141S-vs20141S-Weekday-23,"68 - Broadway - Portola - SC Metro",473163,680010
66-89,20141S-vs20141S-Weekday-23,2714252-20141S-vs20141S-Weekday-23,"66 - Live Oak via 17th - Capitola Mall",473223,660009
68-89,20141S-vs20141S-Weekday-23,2714253-20141S-vs20141S-Weekday-23,"68 - Broadway - Portola - Capitola Mall",473101,680009
55-89,20141S-vs20141S-Weekday-23,2714254-20141S-vs20141S-Weekday-23,"55 - Rio Del Mar",473163,550006
66-89,20141S-vs20141S-Weekday-23,2714255-20141S-vs20141S-Weekday-23,"66 - Live Oak via 17th - Capitola Mall",473107,660009
68-89,20141S-vs20141S-Weekday-23,2714256-20141S-vs20141S-Weekday-23,"68 - Broadway - Portola - SC Metro",473155,680010
66-89,20141S-vs20141S-Weekday-23,2714257-20141S-vs20141S-Weekday-23,"66 - Live Oak via 17th-Santa Cruz Metro",473223,660007
68-89,20141S-vs20141S-Weekday-23,2714258-20141S-vs20141S-Weekday-23,"68 - Broadway - Portola - Capitola Mall",473223,680009
66-89,20141S-vs20141S-Weekday-23,2714259-20141S-vs20141S-Weekday-23,"66 - Live Oak via 17th-Santa Cruz Metro",473107,660007
55-89,20141S-vs20141S-Weekday-23,2714260-20141S-vs20141S-Weekday-23,"55 - Rio Del Mar",473155,550006
66-89,20141S-vs20141S-Weekday-23,2714262-20141S-vs20141S-Weekday-23,"66 - Live Oak via 17th - Capitola Mall",473163,660009
68-89,20141S-vs20141S-Weekday-23,2714263-20141S-vs20141S-Weekday-23,"68 - Broadway - Portola - SC Metro",473101,680010
68-89,20141S-vs20141S-Weekday-23,2714264-20141S-vs20141S-Weekday-23,"68 - Broadway - Portola - Capitola Mall",473107,680009
66-89,20141S-vs20141S-Weekday-23,2714265-20141S-vs20141S-Weekday-23,"66 - Live Oak via 17th-Santa Cruz Metro",473163,660007
55-89,20141S-vs20141S-Weekday-23,2714266-20141S-vs20141S-Weekday-23,"55 - Rio Del Mar",473101,550006
66-89,20141S-vs20141S-Weekday-23,2714267-20141S-vs20141S-Weekday-23,"66 - Live Oak via 17th - Capitola Mall",473155,660009
68-89,20141S-vs20141S-Weekday-23,2714268-20141S-vs20141S-Weekday-23,"68 - Broadway - Portola - Capitola Mall",473160,680009
68-89,20141S-vs20141S-Weekday-23,2714269-20141S-vs20141S-Weekday-23,"68 - Broadway - Portola - SC Metro",473107,680010
66-89,20141S-vs20141S-Weekday-23,2714270-20141S-vs20141S-Weekday-23,"66 - Live Oak via 17th - Capitola Mall",473101,660009
55-89,20141S-vs20141S-Weekday-23,2714271-20141S-vs20141S-Weekday-23,"55 - Rio Del Mar",473107,550006
66-89,20141S-vs20141S-Weekday-23,2714273-20141S-vs20141S-Weekday-23,"66 - Live Oak via 17th-Santa Cruz Metro",473155,660011
68-89,20141S-vs20141S-Weekday-23,2714274-20141S-vs20141S-Weekday-23,"68 - Broadway - Portola - Capitola Mall",473155,680009
71-89,20141S-vs20141S-Weekday-23,2714275-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Clifford",473214,710016
71-89,20141S-vs20141S-Weekday-23,2714276-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Clifford",473156,710016
71-89,20141S-vs20141S-Weekday-23,2714277-20141S-vs20141S-Weekday-23,"71 - Watsonville via Clifford",473156,710012
71-89,20141S-vs20141S-Weekday-23,2714278-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Crestview",473156,710015
71-89,20141S-vs20141S-Weekday-23,2714279-20141S-vs20141S-Weekday-23,"71 - Watsonville via Clifford",473156,710012
71-89,20141S-vs20141S-Weekday-23,2714280-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Crestview",473156,710015
71-89,20141S-vs20141S-Weekday-23,2714281-20141S-vs20141S-Weekday-23,"71 - Watsonville via Clifford",473156,710012
71-89,20141S-vs20141S-Weekday-23,2714282-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Clifford",473156,710016
71-89,20141S-vs20141S-Weekday-23,2714283-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Crestview",473131,710015
71-89,20141S-vs20141S-Weekday-23,2714284-20141S-vs20141S-Weekday-23,"71 - Watsonville via Clifford",473131,710012
71-89,20141S-vs20141S-Weekday-23,2714285-20141S-vs20141S-Weekday-23,"71 - Watsonville via Clifford",473131,710012
71-89,20141S-vs20141S-Weekday-23,2714286-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Crestview",473131,710015
71-89,20141S-vs20141S-Weekday-23,2714287-20141S-vs20141S-Weekday-23,"71 - Watsonville via Clifford",473131,710012
71-89,20141S-vs20141S-Weekday-23,2714288-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Crestview",473131,710015
71-89,20141S-vs20141S-Weekday-23,2714289-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Crestview",473134,710015
71-89,20141S-vs20141S-Weekday-23,2714290-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Clifford",473134,710016
71-89,20141S-vs20141S-Weekday-23,2714291-20141S-vs20141S-Weekday-23,"71 - Watsonville via Crestview",473134,710011
71-89,20141S-vs20141S-Weekday-23,2714292-20141S-vs20141S-Weekday-23,"71 - Watsonville via Crestview",473134,710011
71-89,20141S-vs20141S-Weekday-23,2714293-20141S-vs20141S-Weekday-23,"71 - Watsonville via Crestview",473134,710011
71-89,20141S-vs20141S-Weekday-23,2714294-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Clifford",473134,710016
71-89,20141S-vs20141S-Weekday-23,2714295-20141S-vs20141S-Weekday-23,"71 - Watsonville via Crestview",473215,710011
71-89,20141S-vs20141S-Weekday-23,2714296-20141S-vs20141S-Weekday-23,"71 - Watsonville via Clifford",473156,710012
71-89,20141S-vs20141S-Weekday-23,2714297-20141S-vs20141S-Weekday-23,"71 - Watsonville via Clifford",473157,710012
71-89,20141S-vs20141S-Weekday-23,2714298-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Clifford",473157,710016
71-89,20141S-vs20141S-Weekday-23,2714299-20141S-vs20141S-Weekday-23,"71 - Watsonville via Clifford",473157,710012
71-89,20141S-vs20141S-Weekday-23,2714300-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Crestview",473157,710015
71-89,20141S-vs20141S-Weekday-23,2714301-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Clifford",473129,710016
71-89,20141S-vs20141S-Weekday-23,2714302-20141S-vs20141S-Weekday-23,"71 - Watsonville via Crestview",473129,710011
71-89,20141S-vs20141S-Weekday-23,2714303-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Crestview",473129,710015
71-89,20141S-vs20141S-Weekday-23,2714304-20141S-vs20141S-Weekday-23,"71 - Watsonville via Crestview",473129,710011
71-89,20141S-vs20141S-Weekday-23,2714305-20141S-vs20141S-Weekday-23,"71 - Watsonville via Clifford",473129,710012
71-89,20141S-vs20141S-Weekday-23,2714306-20141S-vs20141S-Weekday-23,"71 - Watsonville via Crestview",473147,710011
71-89,20141S-vs20141S-Weekday-23,2714307-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Clifford",473147,710016
71-89,20141S-vs20141S-Weekday-23,2714308-20141S-vs20141S-Weekday-23,"71 - Watsonville via Clifford",473157,710012
71-89,20141S-vs20141S-Weekday-23,2714309-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Clifford",473129,710016
71-89,20141S-vs20141S-Weekday-23,2714310-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Crestview",473157,710015
71-89,20141S-vs20141S-Weekday-23,2714311-20141S-vs20141S-Weekday-23,"71 - Watsonville via Crestview",473129,710011
71-89,20141S-vs20141S-Weekday-23,2714312-20141S-vs20141S-Weekday-23,"71 - Watsonville via Crestview",473158,710011
71-89,20141S-vs20141S-Weekday-23,2714313-20141S-vs20141S-Weekday-23,"71 - Watsonville via Clifford",473158,710012
71-89,20141S-vs20141S-Weekday-23,2714314-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Clifford",473158,710016
71-89,20141S-vs20141S-Weekday-23,2714315-20141S-vs20141S-Weekday-23,"71 - Watsonville via Clifford",473173,710012
71-89,20141S-vs20141S-Weekday-23,2714316-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Crestview",473173,710015
71-89,20141S-vs20141S-Weekday-23,2714317-20141S-vs20141S-Weekday-23,"71 - Watsonville via Clifford",473173,710012
71-89,20141S-vs20141S-Weekday-23,2714318-20141S-vs20141S-Weekday-23,"71 - Watsonville via Crestview",473176,710011
71-89,20141S-vs20141S-Weekday-23,2714319-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Clifford",473176,710016
71-89,20141S-vs20141S-Weekday-23,2714320-20141S-vs20141S-Weekday-23,"71 - Watsonville via Crestview",473159,710011
71-89,20141S-vs20141S-Weekday-23,2714321-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Crestview",473159,710015
71-89,20141S-vs20141S-Weekday-23,2714322-20141S-vs20141S-Weekday-23,"71 - Watsonville via Clifford",473159,710012
71-89,20141S-vs20141S-Weekday-23,2714323-20141S-vs20141S-Weekday-23,"71 - Watsonville via Clifford",473169,710012
71-89,20141S-vs20141S-Weekday-23,2714324-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Clifford",473169,710016
71-89,20141S-vs20141S-Weekday-23,2714325-20141S-vs20141S-Weekday-23,"71 - Watsonville via Crestview",473174,710011
71-89,20141S-vs20141S-Weekday-23,2714326-20141S-vs20141S-Weekday-23,"71 - Watsonville via Crestview",473214,710011
71-89,20141S-vs20141S-Weekday-23,2714327-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Clifford",473214,710016
71-89,20141S-vs20141S-Weekday-23,2714328-20141S-vs20141S-Weekday-23,"71 - Watsonville via Crestview",473135,710011
71-89,20141S-vs20141S-Weekday-23,2714329-20141S-vs20141S-Weekday-23,"71 - Watsonville via Crestview",473214,710011
71-89,20141S-vs20141S-Weekday-23,2714330-20141S-vs20141S-Weekday-23,"71 - Watsonville via Clifford",473174,710012
71-89,20141S-vs20141S-Weekday-23,2714331-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Crestview",473174,710015
71-89,20141S-vs20141S-Weekday-23,2714332-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Crestview",473135,710015
71-89,20141S-vs20141S-Weekday-23,2714333-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Clifford",473175,710016
71-89,20141S-vs20141S-Weekday-23,2714334-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Clifford",473214,710016
71-89,20141S-vs20141S-Weekday-23,2714335-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Crestview",473159,710015
71-89,20141S-vs20141S-Weekday-23,2714336-20141S-vs20141S-Weekday-23,"71 - Watsonville via Crestview",473214,710011
71-89,20141S-vs20141S-Weekday-23,2714337-20141S-vs20141S-Weekday-23,"71 - Watsonville via Crestview",473175,710011
71-89,20141S-vs20141S-Weekday-23,2714338-20141S-vs20141S-Weekday-23,"71 - Watsonville via Crestview",473176,710011
71-89,20141S-vs20141S-Weekday-23,2714339-20141S-vs20141S-Weekday-23,"71 - Watsonville via Clifford",473214,710012
71-89,20141S-vs20141S-Weekday-23,2714340-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Crestview",473214,710015
72-89,20141S-vs20141S-Weekday-23,2714342-20141S-vs20141S-Weekday-23,"72 - Corralitos",473150,720002
74-89,20141S-vs20141S-Weekday-23,2714343-20141S-vs20141S-Weekday-23,"74 - Ohlone Pkwy/Rolling HIlls",473164,740009
79-89,20141S-vs20141S-Weekday-23,2714344-20141S-vs20141S-Weekday-23,"79 - East Lake",473150,790003
72-89,20141S-vs20141S-Weekday-23,2714345-20141S-vs20141S-Weekday-23,"72 - Corralitos",473150,720002
74-89,20141S-vs20141S-Weekday-23,2714346-20141S-vs20141S-Weekday-23,"74 - Ohlone Pkwy/Rolling HIlls",473166,740009
75-89,20141S-vs20141S-Weekday-23,2714347-20141S-vs20141S-Weekday-23,"75 - Green Valley/Wheelock",473166,750005
79-89,20141S-vs20141S-Weekday-23,2714348-20141S-vs20141S-Weekday-23,"79 - East Lake",473165,790003
75-89,20141S-vs20141S-Weekday-23,2714349-20141S-vs20141S-Weekday-23,"75 - Green Valley/Wheelock",473167,750005
79-89,20141S-vs20141S-Weekday-23,2714350-20141S-vs20141S-Weekday-23,"79 - East Lake",473150,790003
75-89,20141S-vs20141S-Weekday-23,2714351-20141S-vs20141S-Weekday-23,"75 - Green Valley/Wheelock",473164,750005
72-89,20141S-vs20141S-Weekday-23,2714352-20141S-vs20141S-Weekday-23,"72 - Corralitos",473150,720002
79-89,20141S-vs20141S-Weekday-23,2714353-20141S-vs20141S-Weekday-23,"79 - East Lake",473165,790003
79-89,20141S-vs20141S-Weekday-23,2714354-20141S-vs20141S-Weekday-23,"79 - East Lake",473150,790003
72-89,20141S-vs20141S-Weekday-23,2714355-20141S-vs20141S-Weekday-23,"72 - Corralitos",473150,720002
79-89,20141S-vs20141S-Weekday-23,2714356-20141S-vs20141S-Weekday-23,"79 - East Lake",473165,790003
79-89,20141S-vs20141S-Weekday-23,2714357-20141S-vs20141S-Weekday-23,"79 - East Lake",473150,790003
72-89,20141S-vs20141S-Weekday-23,2714358-20141S-vs20141S-Weekday-23,"72 - Corralitos",473150,720002
75-89,20141S-vs20141S-Weekday-23,2714359-20141S-vs20141S-Weekday-23,"75 - Green Valley/Wheelock",473164,750005
75-89,20141S-vs20141S-Weekday-23,2714360-20141S-vs20141S-Weekday-23,"75 - Green Valley/Wheelock",473166,750005
72-89,20141S-vs20141S-Weekday-23,2714361-20141S-vs20141S-Weekday-23,"72 - Corralitos",473150,720002
74-89,20141S-vs20141S-Weekday-23,2714362-20141S-vs20141S-Weekday-23,"74 - Ohlone Pkwy/Rolling HIlls",473167,740009
75-89,20141S-vs20141S-Weekday-23,2714363-20141S-vs20141S-Weekday-23,"75 - Green Valley/Wheelock",473167,750005
74-89,20141S-vs20141S-Weekday-23,2714364-20141S-vs20141S-Weekday-23,"74 - Ohlone Pkwy/Rolling HIlls",473164,740009
79-89,20141S-vs20141S-Weekday-23,2714365-20141S-vs20141S-Weekday-23,"79 - East Lake",473150,790003
75-89,20141S-vs20141S-Weekday-23,2714366-20141S-vs20141S-Weekday-23,"75 - Green Valley/Wheelock",473166,750005
79-89,20141S-vs20141S-Weekday-23,2714367-20141S-vs20141S-Weekday-23,"79 - East Lake",473165,790003
75-89,20141S-vs20141S-Weekday-23,2714368-20141S-vs20141S-Weekday-23,"75 - Green Valley/Wheelock",473164,750005
75-89,20141S-vs20141S-Weekday-23,2714369-20141S-vs20141S-Weekday-23,"75 - Green Valley/Wheelock",473167,750005
72-89,20141S-vs20141S-Weekday-23,2714370-20141S-vs20141S-Weekday-23,"72 - Corralitos",473165,720002
72-89,20141S-vs20141S-Weekday-23,2714371-20141S-vs20141S-Weekday-23,"72 - Corralitos",473150,720002
74-89,20141S-vs20141S-Weekday-23,2714372-20141S-vs20141S-Weekday-23,"74 - Ohlone Pkwy/Rolling HIlls",473164,740009
75-89,20141S-vs20141S-Weekday-23,2714373-20141S-vs20141S-Weekday-23,"75 - Green Valley/Wheelock",473164,750005
79-89,20141S-vs20141S-Weekday-23,2714374-20141S-vs20141S-Weekday-23,"79 - East Lake",473165,790003
75-89,20141S-vs20141S-Weekday-23,2714375-20141S-vs20141S-Weekday-23,"75 - Green Valley/Wheelock",473166,750005
75-89,20141S-vs20141S-Weekday-23,2714376-20141S-vs20141S-Weekday-23,"75 - Green Valley/Wheelock",473167,750005
75-89,20141S-vs20141S-Weekday-23,2714377-20141S-vs20141S-Weekday-23,"75 - Green Valley/Wheelock",473166,750005
74-89,20141S-vs20141S-Weekday-23,2714378-20141S-vs20141S-Weekday-23,"74 - Ohlone Pkwy/Rolling HIlls",473166,740009
75-89,20141S-vs20141S-Weekday-23,2714379-20141S-vs20141S-Weekday-23,"75 - Green Valley/Wheelock",473167,750005
79-89,20141S-vs20141S-Weekday-23,2714380-20141S-vs20141S-Weekday-23,"79 - East Lake",473150,790003
35A-89,20141S-vs20141S-Weekday-23,2714381-20141S-vs20141S-Weekday-23,"35A - Glen Arbor - Mt. Store",473151,35A0025
35-89,20141S-vs20141S-Weekday-23,2714382-20141S-vs20141S-Weekday-23,"35 - Santa Cruz Metro",473151,350039
35A-89,20141S-vs20141S-Weekday-23,2714383-20141S-vs20141S-Weekday-23,"35A - Hwy 9 - Country Club",473125,35A0027
35A-89,20141S-vs20141S-Weekday-23,2714384-20141S-vs20141S-Weekday-23,"35A - Hwy 9 - Bear Creek",473151,35A0028
35-89,20141S-vs20141S-Weekday-23,2714385-20141S-vs20141S-Weekday-23,"35 - Santa Cruz Metro via Glen Arbor",473125,350056
35-89,20141S-vs20141S-Weekday-23,2714386-20141S-vs20141S-Weekday-23,"35 - Santa Cruz Metro via Glen Arbor",473151,350041
35A-89,20141S-vs20141S-Weekday-23,2714387-20141S-vs20141S-Weekday-23,"35A - Glen Arbor - Mt. Store",473151,35A0025
35-89,20141S-vs20141S-Weekday-23,2714388-20141S-vs20141S-Weekday-23,"35 - Santa Cruz Metro",473151,350039
35-89,20141S-vs20141S-Weekday-23,2714389-20141S-vs20141S-Weekday-23,"35 - Hwy 9 - Bear Creek",473151,350055
35-89,20141S-vs20141S-Weekday-23,2714390-20141S-vs20141S-Weekday-23,"35 - Santa Cruz Metro via Glen Arbor",473151,350041
35A-89,20141S-vs20141S-Weekday-23,2714391-20141S-vs20141S-Weekday-23,"35A - Glen Arbor - Mt. Store",473125,35A0025
35-89,20141S-vs20141S-Weekday-23,2714392-20141S-vs20141S-Weekday-23,"35 - Santa Cruz Metro",473125,350039
35A-89,20141S-vs20141S-Weekday-23,2714393-20141S-vs20141S-Weekday-23,"35A - Glen Arbor - Mt. Store",473151,35A0025
35-89,20141S-vs20141S-Weekday-23,2714394-20141S-vs20141S-Weekday-23,"35 - Santa Cruz Metro",473151,350039
35-89,20141S-vs20141S-Weekday-23,2714395-20141S-vs20141S-Weekday-23,"35 - Santa Cruz Metro via Glen Arbor",473160,350042
35A-89,20141S-vs20141S-Weekday-23,2714396-20141S-vs20141S-Weekday-23,"35A - Glen Arbor - Mt. Store",473125,35A0025
35-89,20141S-vs20141S-Weekday-23,2714397-20141S-vs20141S-Weekday-23,"35 - Santa Cruz Metro",473125,350039
35A-89,20141S-vs20141S-Weekday-23,2714398-20141S-vs20141S-Weekday-23,"35A - Hwy 9 - Country Club",473125,35A0027
35-89,20141S-vs20141S-Weekday-23,2714399-20141S-vs20141S-Weekday-23,"35 - Santa Cruz Metro via Glen Arbor",473125,350056
08-89,20141S-vs20141S-Weekday-23,2714400-20141S-vs20141S-Weekday-23,"08 - Emeline",473213,080001
41-89,20141S-vs20141S-Weekday-23,2714461-20141S-vs20141S-Weekday-23,"41 - Bonny Doon",473126,410004
40-89,20141S-vs20141S-Weekday-23,2714462-20141S-vs20141S-Weekday-23,"40 - Davenport - North Coast Beaches",473213,400013
41-89,20141S-vs20141S-Weekday-23,2714463-20141S-vs20141S-Weekday-23,"41 - Bonny Doon",473141,410006
34-89,20141S-vs20141S-Weekday-23,2714464-20141S-vs20141S-Weekday-23,"34 - South Felton - Felton Faire",473123,340006
33-89,20141S-vs20141S-Weekday-23,2714465-20141S-vs20141S-Weekday-23,"33 - Lompico - Felton Faire",473123,330003
33-89,20141S-vs20141S-Weekday-23,2714466-20141S-vs20141S-Weekday-23,"33 - Lompico - Felton Faire",473124,330003
34-89,20141S-vs20141S-Weekday-23,2714467-20141S-vs20141S-Weekday-23,"34 - South Felton - Felton Faire",473124,340007
42-89,20141S-vs20141S-Weekday-23,2714468-20141S-vs20141S-Weekday-23,"42 - Davenport - Bonny Doon",473145,420004
30-89,20141S-vs20141S-Weekday-23,2714469-20141S-vs20141S-Weekday-23,"30 - Scotts Valley - Graham Hill",473132,300005
30-89,20141S-vs20141S-Weekday-23,2714470-20141S-vs20141S-Weekday-23,"30 - Scotts Valley - Graham Hill",473132,300006
30-89,20141S-vs20141S-Weekday-23,2714471-20141S-vs20141S-Weekday-23,"30 - Scotts Valley - Graham Hill",473170,300007
30-89,20141S-vs20141S-Weekday-23,2714472-20141S-vs20141S-Weekday-23,"30 - Scotts Valley - Graham Hill",473170,300008
71-89,20141S-vs20141S-Weekday-23,2714473-20141S-vs20141S-Weekday-23,"71 - Santa Cruz via Clifford",473169,710016
71-89,20141S-vs20141S-Weekday-23,2714474-20141S-vs20141S-Weekday-23,"71 - Watsonville via Crestview",473169,710011
71-89,20141S-vs20141S-Weekday-23,2714475-20141S-vs20141S-Weekday-23,"71 - Watsonville via Clifford",473169,710012
66-89,20141S-vs20141S-Weekday-23,2714476-20141S-vs20141S-Weekday-23,"66 - Live Oak via 17th-Santa Cruz Metro",473155,660007
91X-89,20141S-vs20141S-Weekday-23,2714477-20141S-vs20141S-Weekday-23,"91X - Commuter Express to Santa Cruz",473133,91X0012
